Filename,Residue_Code,MOL2_SHA256_Hash,Raw_SMILES,Raw_CID,Raw_ChEBI,Raw_Name,Canon_SMILES,Canon_CID,Canon_ChEBI,Canon_Name,Flat_SMILES,Flat_CID,Flat_ChEBI,Flat_Name
aminont15ipq_10.0.lib_NASH_sybyl.mol2,NASH,a6796faa98ee8f7494d19f95a062c8880302441bd6be81fb8f4dbc26deb9ae50,[NH3+][C@@H](C[C]([O])O)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]([O])O,None,-,Compound_None,[NH3+]C([C][O])C[C]([O])O,None,-,Compound_None
aminoct15ipq-vac_10.0.lib_CGLH_sybyl.mol2,CGLH,bad216dbbed8dfd83d06e599e5ee5ac1405bdb9109c7352626eebd08a1074744,[NH][C@@H](CCC(=O)O)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CCC(=O)O)[C]([O-])[O-],None,-,Compound_None,[NH]C(CCC(=O)O)[C]([O-])[O-],None,-,Compound_None
all_amino03.lib_CYS_sybyl.mol2,CYS,4468b1bdbd0ae089afc5dc4ac12d96481349f39a79faaa684e617dec306b24e5,[NH][C@@H](CS)[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])CS,11018820,-,125509-78-6,[NH]C([C][O])CS,10197647,-,"1-Propanol, 2-amino-3-mercapto-"
all_aminont94.lib_NHIE_sybyl.mol2,NHIE,4350c6e2e1d47bea902f82012462849ab3c182915b5e945754567b958b0f8d15,[NH3+][C@@H](C[C]1[N][CH]N[CH]1)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH]N[CH][N]1,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH]N[CH][N]1,None,-,Compound_None
ff-nucleic-OL21.lib_DT3_sybyl.mol2,DT3,2f39db5d799016c865f331f113e38f633bf90ba54d86c6f6fb502a1d5a44ae3c,[P](=O)([O])OC[C@H]1O[C@@H](N2C=C(C)C(=O)NC2=O)C[C@@H]1O,6398342,-,SCHEMBL1764557,Cc1cn([C@H]2C[C@H](O)[C@@H](CO[P]([O])=O)O2)c(=O)[nH]c1=O,6398342,-,SCHEMBL1764557,Cc1cn(C2CC(O)C(CO[P]([O])=O)O2)c(=O)[nH]c1=O,21983245,-,SCHEMBL10169519
all_aminoct94.lib_CTYR_sybyl.mol2,CTYR,150a7e27732ed78b201f82418faf55e0a20ca1e2e75a5cda6e201506effba9f8,[NH][C@@H](Cc1ccc(O)cc1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1ccc(O)cc1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1ccc(O)cc1)[C]([O-])[O-],None,-,Compound_None
parmBSC1.lib_DA_sybyl.mol2,DA,c2cd849459d058d702d9c798671dc9d8d834d883e63789dd82d02b0ca0077ef1,[P](=O)([O])OC[C@H]1O[C@@H](N2C=Nc3c(N)ncnc23)C[C@@H]1[O],14823978,-,DA DNA 5'OH 3'OH,Nc1ncnc2c1ncn2[C@H]1C[C@H]([O])[C@@H](CO[P]([O])=O)O1,14823978,-,DA DNA 5'OH 3'OH,Nc1ncnc2c1ncn2C1CC([O])C(CO[P]([O])=O)O1,6419581,-,[5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
uni_amino03.lib_ASN_sybyl.mol2,ASN,cd802a05212e894776b7dc79346278f7f738f3253c55e9860f3ace2de273c3df,[NH][C@@H]([C][C]([O])N)[C][O],None,-,Compound_None,[NH][C@H]([C][O])[C][C](N)[O],None,-,Compound_None,[NH]C([C][O])[C][C](N)[O],160636797,-,"1,3-diaminobutane-1,4-diol"
phos_amino94.lib_T1P_sybyl.mol2,T1P,3031fc98d800b97f70db8678a52b179645bc0fd0c5f89f6b64099a851fd182bf,[NH][C@@H]([C@@H](C)O[P](O)([O])[O])[C][O],78224480,-,"[(2R,3R)-3-amino-4-hydroxybutan-2-yl]oxy-trihydroxyphosphanium",C[C@@H](O[P]([O])([O])O)[C@H]([NH])[C][O],78224480,-,"[(2R,3R)-3-amino-4-hydroxybutan-2-yl]oxy-trihydroxyphosphanium",CC(O[P]([O])([O])O)C([NH])[C][O],None,-,Compound_None
aminont19ipq_0.9_pol.lib_NHID_sybyl.mol2,NHID,b3ca0cf19c1600f2475b4f939e6a3d0fefd6896d86a30b7b2a540eedec0d6097,[NH3+][C@@H](C[C]1N[CH][N][CH]1)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH][N][CH]N1,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH][N][CH]N1,None,-,Compound_None
amino19.lib_SER_sybyl.mol2,SER,33c44d09291c944de3e276ad4825d4955a67e6e0fb3c0f1f10b779efa9bb818b,[NH][C@@H](CO)[C][O],68294,-,"2-Amino-1,3-propanediol",[NH][C@H]([C][O])CO,68294,-,"2-Amino-1,3-propanediol",[NH]C([C][O])CO,68294,-,"2-Amino-1,3-propanediol"
aminont19ipq_0.9_pol.lib_NPRO_sybyl.mol2,NPRO,3050a50ba3245e051ee0e8fb28cba89f9fe9b58c9ad27fe98eef608301e8de10,[NH2+]1CCC[C@H]1[C][O],6950545,-,[(2S)-pyrrolidin-1-ium-2-yl]methanol,[O][C][C@@H]1CCC[NH2+]1,6950545,-,[(2S)-pyrrolidin-1-ium-2-yl]methanol,[O][C]C1CCC[NH2+]1,78428236,-,pyrrolidin-1-ium-2-ylmethanol
all_modrna08.lib_ESU_sybyl.mol2,ESU,25574573e616b934935c85394601f95ae873d95b438a6072cfbcd435be1e85ca,P([O])([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])[N@@]1[C]([S])N[C]([O])[C]([CH]1)CNC,None,-,Compound_None,CNC[C]1[CH]N([C@@H]2O[C@H](COP([O])[O])[C@@H]([O])[C@H]2O)[C]([S])N[C]1[O],None,-,Compound_None,CNC[C]1[CH]N(C2OC(COP([O])[O])C([O])C2O)[C]([S])N[C]1[O],None,-,Compound_None
all_aminoAM1.lib_ALA_sybyl.mol2,ALA,f58096c3351af72f22fdefac0c70bd8f2ae5b3dc590fbde80234e9ee9cf86c58,[NH][C@@H](C)[C][O],80307,CHEBI:78502,L-Alaninol,C[C@H]([NH])[C][O],80307,CHEBI:78502,L-Alaninol,CC([NH])[C][O],5126,CHEBI:195477,DL-Alaninol
aminont12.lib_NVAL_sybyl.mol2,NVAL,785e7e41aacb98eb99d7c034bbe9f8a4166d656b259728d3b9a519d336059f08,[NH3+][C@@H](C(C)C)[C][O],6950585,CHEBI:195496,(2s)-2-amino-3-methyl-1-butanol,CC(C)[C@H]([NH3+])[C][O],6950585,CHEBI:195496,(2s)-2-amino-3-methyl-1-butanol,CC(C)C([NH3+])[C][O],78428241,-,(1-hydroxy-3-methylbutan-2-yl)azanium
amino19.lib_LYS_sybyl.mol2,LYS,57e7163979a1129a15ab2afa640aea859decd42915d76b81703634d1c0357fd6,[NH][C@@H](CCCC[NH3+])[C][O],None,-,Compound_None,[NH][C@H]([C][O])CCCC[NH3+],None,-,Compound_None,[NH]C([C][O])CCCC[NH3+],None,-,Compound_None
aminoct14ipq.lib_CLYS_sybyl.mol2,CLYS,75901575c1c04127b2505bab62f96f22549f1d6b7c36232d57bd5838514ee61d,[NH][C@@H](CCCC[NH3+])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CCCC[NH3+])[C]([O-])[O-],None,-,Compound_None,[NH]C(CCCC[NH3+])[C]([O-])[O-],None,-,Compound_None
amino19.lib_GLH_sybyl.mol2,GLH,bd07c63400b2727251e74eb3f4ae1b9707245c5baa90a4a148fe04aacb148134,[NH][C@@H](CC[C]([O])O)[C][O],None,-,Compound_None,[NH][C@H]([C][O])CC[C]([O])O,None,-,Compound_None,[NH]C([C][O])CC[C]([O])O,89060581,-,SCHEMBL13330727
all_aminoct94ildn.lib_CLYS_sybyl.mol2,CLYS,75901575c1c04127b2505bab62f96f22549f1d6b7c36232d57bd5838514ee61d,[NH][C@@H](CCCC[NH3+])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CCCC[NH3+])[C]([O-])[O-],None,-,Compound_None,[NH]C(CCCC[NH3+])[C]([O-])[O-],None,-,Compound_None
aminoct19ipq_0.9_vac.lib_CCYX_sybyl.mol2,CCYX,4ae9c23ec349d1ec3f18551efecf521ca30b39b3f5165896c92b8062c76c765f,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH]C(C[S])[C]([O-])[O-],None,-,Compound_None
aminoct15ipq-vac_10.0.lib_CASH_sybyl.mol2,CASH,b126d9bfe7748c32dda104ea6886383ece3f915f826aed496118b7758525256d,[NH][C@@H](CC(=O)O)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CC(=O)O)[C]([O-])[O-],None,-,Compound_None,[NH]C(CC(=O)O)[C]([O-])[O-],None,-,Compound_None
mod_amino.lib_CNX_sybyl.mol2,CNX,db4e094f6b34f3410ceeada813f5ea2a071c8be23f9ed4789a0a7aa42d7f1ed4,[NH][C@@H](CSSC[C]1C(C)(C)N([O])C(C)(C)[CH]1)[C][O],None,-,Compound_None,CC1(C)[CH][C](CSSC[C@H]([NH])[C][O])C(C)(C)N1[O],None,-,Compound_None,CC1(C)[CH][C](CSSCC([NH])[C][O])C(C)(C)N1[O],None,-,Compound_None
uni_aminont03.lib_NTHR_sybyl.mol2,NTHR,e94ed5da22c2c1357231cf9b59c1a94bcf53023c4d8c875ff72798b848a47abc,[NH3+][C@@H]([C]([C])O)[C][O],None,-,Compound_None,[C][C](O)[C@H]([NH3+])[C][O],None,-,Compound_None,[C][C](O)C([NH3+])[C][O],53455485,-,"1,3-dihydroxybutan-2-ylazanium"
amino15ipq-vac_10.0.lib_TYR_sybyl.mol2,TYR,3a18bf3ea247fa34443df58c523cd698eef5449a756c4d814ba60956b50bdfca,[NH][C@@H](Cc1ccc(O)cc1)[C][O],151247,-,5034-68-4,[NH][C@H]([C][O])Cc1ccc(O)cc1,151247,-,5034-68-4,[NH]C([C][O])Cc1ccc(O)cc1,548190,-,4-(2-Amino-3-hydroxypropyl)phenol
nab.lib_CSER_sybyl.mol2,CSER,fea937daa861d971b6cf69ac9648433367cfc62adc074be3e78c0f3abc80e355,[NH][C@@H](CO)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CO)[C]([O-])[O-],None,-,Compound_None,[NH]C(CO)[C]([O-])[O-],None,-,Compound_None
aminoct19ipq_0.9_vac.lib_CHID_sybyl.mol2,CHID,059ed679a249fcced34c852e93289e5a2842fd062630f89c35a9f9f2ee50be44,[NH][C@@H](CC1=CN=CN1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1cnc[nH]1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1cnc[nH]1)[C]([O-])[O-],None,-,Compound_None
aminoct19ipq_0.9_vac.lib_CGLU_sybyl.mol2,CGLU,16878df7814def386e59eebe8eb2b5dafef38616c864bb46835e9b0110c00661,[NH][C@@H](CC[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CC[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None,[NH]C(CC[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None
amino19ipq_0.9_pol.lib_ARG_sybyl.mol2,ARG,d79c3894d21829fa0ae8ca1c3706bcd23c6f49ea75809ba10f96272acacd7d73,[NH][C@@H](CCCN[C](N)N)[C][O],None,-,Compound_None,[NH][C@H]([C][O])CCCN[C](N)N,None,-,Compound_None,[NH]C([C][O])CCCN[C](N)N,146755757,-,2-amino-5-(diaminomethylamino)pentan-1-ol
nucleic12.ROC-RNA.lib_DGN_sybyl.mol2,DGN,4387cd319144d4e7bda273600e3f54b9ca33216cf7d73881c0b392d529bca040,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)C[C@@H]1O,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,135402018,-,Desoxyguanosine
nucleic12.ROC-RNA.lib_C5_sybyl.mol2,C5,1a35b2505ed0a43ebff7213939a8f9a4f45b36b3a6e23fb750f01d1b792b8a19,OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)[C@@H]([C@@H]1[O])O,6175,CHEBI:17562,cytidine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H]([O])[C@H]2O)c(=O)n1,6175,CHEBI:17562,cytidine,Nc1ccn(C2OC(CO)C([O])C2O)c(=O)n1,596,-,688007-26-3
aminoct19ipq_0.9.lib_CASH_sybyl.mol2,CASH,b126d9bfe7748c32dda104ea6886383ece3f915f826aed496118b7758525256d,[NH][C@@H](CC(=O)O)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CC(=O)O)[C]([O-])[O-],None,-,Compound_None,[NH]C(CC(=O)O)[C]([O-])[O-],None,-,Compound_None
amino10.lib_GLN_sybyl.mol2,GLN,309b83989a865c45c67b3a43f1b40a9c8cd6428afeb504f1b1484e91db6cafee,[NH][C@@H](CC[C]([O])N)[C][O],None,-,Compound_None,[NH][C@H]([C][O])CC[C](N)[O],None,-,Compound_None,[NH]C([C][O])CC[C](N)[O],None,-,Compound_None
amino19ipq_0.9_vac.lib_TRP_sybyl.mol2,TRP,09de6b95f30525e70dcdde0af41743b045a439fdc1bb08aed4908756e98fa469,[NH][C@@H](C[C]1[CH]Nc2ccccc12)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]Nc2ccccc21,None,-,Compound_None,[NH]C([C][O])C[C]1[CH]Nc2ccccc21,148603988,-,"2-amino-3-(2,3-dihydro-1H-indol-3-yl)propan-1-ol"
terminal_monophosphate.lib_DT5_sybyl.mol2,DT5,aea78693dd0ed30706839ba3f16d2a7f72fdb654a230bebd30a934b66d41ac9c,[P]([O])([O])(O)OC[C@H]1O[C@H](C[C@@H]1[O])N1C(=O)NC(=O)C(=C1)C,None,-,Compound_None,Cc1cn([C@H]2C[C@H]([O])[C@@H](CO[P]([O])([O])O)O2)c(=O)[nH]c1=O,None,-,Compound_None,Cc1cn(C2CC([O])C(CO[P]([O])([O])O)O2)c(=O)[nH]c1=O,None,-,Compound_None
nab.lib_VAL_sybyl.mol2,VAL,a5cb22a6747cfb3fd03a7788d1fd652c97e68dd36b1967e70ae081e556454289,[NH][C@@H](C(C)C)[C][O],640993,-,L-Valinol,CC(C)[C@H]([NH])[C][O],640993,-,L-Valinol,CC(C)C([NH])[C][O],79019,CHEBI:183239,Valinol
nab.lib_NMET_sybyl.mol2,NMET,548d93b0de86398184053428bcaadda57bd61c42a03f145925051a8cdf34fb1b,[NH3+][C@@H](CCSC)[C][O],6994412,CHEBI:195450,(s)-methioninol,CSCC[C@H]([NH3+])[C][O],6994412,CHEBI:195450,(s)-methioninol,CSCCC([NH3+])[C][O],78435777,-,(1-hydroxy-4-methylsulfanylbutan-2-yl)azanium
aminoct12.redq.lib_CHIE_sybyl.mol2,CHIE,85d3572835ea590f37d8a4b416f2dff1e43721805534a8af136a1425568c8233,[NH][C@@H](CC1=CNC=N1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1c[nH]cn1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1c[nH]cn1)[C]([O-])[O-],None,-,Compound_None
all_nucleic94.lib_RUN_sybyl.mol2,RUN,b8961c0353a2f261b0533ea4322cb3dfd26ba66f945b2cde2b3aae6ebaf9324b,OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@@H]([C@@H]1O)O,6029,CHEBI:16704,uridine,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,6029,CHEBI:16704,uridine,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,1177,CHEBI:143353,40436-51-9
amino12.lib_ASH_sybyl.mol2,ASH,0900181ffe5eb5c8cb74266c56d8d693d373608d47d1d4471942628be1e95161,[NH][C@@H](C[C]([O])O)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]([O])O,None,-,Compound_None,[NH]C([C][O])C[C]([O])O,87966505,-,SCHEMBL6262952
aminont15ipq_10.0.lib_NLEU_sybyl.mol2,NLEU,e7fd1e85c942385c5a164a37b0d2babcd311623ea6e718b32ab2ca6dc9212ebe,[NH3+][C@@H](CC(C)C)[C][O],6950464,CHEBI:195498,(S)-leucinol(1+),CC(C)C[C@H]([NH3+])[C][O],6950464,CHEBI:195498,(S)-leucinol(1+),CC(C)CC([NH3+])[C][O],77906402,-,(1-hydroxy-4-methylpentan-2-yl)azanium
all_amino94.nmr.lib_HIE_sybyl.mol2,HIE,8fac418e9202987a92e2c9704ce6811d1a3c22b4c536a64774800314f7632d7a,[NH][C@@H](C[C]1[N][CH]N[CH]1)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]N[CH][N]1,None,-,Compound_None,[NH]C([C][O])C[C]1[CH]N[CH][N]1,134243510,-,SCHEMBL19852909
nab.lib_DC3_sybyl.mol2,DC3,83f1404603f446c618dc6c4b43441bb96f3ee318aca68f844a60569917f268cc,[P](=O)([O])OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)C[C@@H]1O,42626896,-,DC DNA 5'OH 3'OH,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO[P]([O])=O)O2)c(=O)n1,42626896,-,DC DNA 5'OH 3'OH,Nc1ccn(C2CC(O)C(CO[P]([O])=O)O2)c(=O)n1,74828980,-,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
nab.lib_ASH_sybyl.mol2,ASH,0900181ffe5eb5c8cb74266c56d8d693d373608d47d1d4471942628be1e95161,[NH][C@@H](C[C]([O])O)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]([O])O,None,-,Compound_None,[NH]C([C][O])C[C]([O])O,87966505,-,SCHEMBL6262952
amino15ipq_10.0.lib_HID_sybyl.mol2,HID,361b7c173755d21043bae55ff052bf5a89390b337c19882c77d70294afb3f2e6,[NH][C@@H](C[C]1N[CH][N][CH]1)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH][N][CH]N1,None,-,Compound_None,[NH]C([C][O])C[C]1[CH][N][CH]N1,134243510,-,SCHEMBL19852909
aminoct15ipq_10.0.lib_CCYM_sybyl.mol2,CCYM,a36b4a1c34c135dc8b54e9132b27c797d5a7d6564992f6d4ec9435581941b8d0,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH]C(C[S])[C]([O-])[O-],None,-,Compound_None
amino14ipq.lib_LYS_sybyl.mol2,LYS,57e7163979a1129a15ab2afa640aea859decd42915d76b81703634d1c0357fd6,[NH][C@@H](CCCC[NH3+])[C][O],None,-,Compound_None,[NH][C@H]([C][O])CCCC[NH3+],None,-,Compound_None,[NH]C([C][O])CCCC[NH3+],None,-,Compound_None
amino12.lib_CYM_sybyl.mol2,CYM,228c550c167df9c7645230d7370f75b8667241bf3444307e991b05610693ea0e,[NH][C@@H](C[S])[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])C[S],11018820,-,125509-78-6,[NH]C([C][O])C[S],10197647,-,"1-Propanol, 2-amino-3-mercapto-"
aminont14ipq.lib_ACE_sybyl.mol2,ACE,299c46031a3547a10c1fcf8b176218ace94019f3c006e744ca0f2e8c557250be,C[C][O],702,CHEBI:16236,ethanol,C[C][O],702,CHEBI:16236,ethanol,C[C][O],702,CHEBI:16236,ethanol
aminont19ipq_0.9_pol.lib_NHIP_sybyl.mol2,NHIP,abc4a972d7ea2393d93454ec9890f2ecfefc5d8fdc61e0ca94a7f03b57a3282e,[NH3+][C@@H](C[C]1N[CH]N[CH]1)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH]N[CH]N1,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH]N[CH]N1,None,-,Compound_None
all_aminoct03.lib_CHIP_sybyl.mol2,CHIP,d7b8baa1e249519c1929a4ead234f417b88e8bbba3ec36462ac2318b5127ca9c,[NH][C@@H](C[C]1N[CH]N[CH]1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](C[C]1[CH]N[CH]N1)[C]([O-])[O-],None,-,Compound_None,[NH]C(C[C]1[CH]N[CH]N1)[C]([O-])[O-],None,-,Compound_None
ff15ipq-m.lib_B3R_sybyl.mol2,B3R,be6f872b0161ee8d7142be69b41f17c713eb57201a794e98b9b9ba04153ad367,[NH][CH](=[CH2][C][O])CCCN[C](N)N,-,-,API Error,[NH][CH](=[CH2][C][O])CCCN[C](N)N,-,-,API Error,[NH][CH](=[CH2][C][O])CCCN[C](N)N,-,-,API Error
all_prot_nucleic10.lib_D3CE_sybyl.mol2,D3CE,b1e998d6567d2303c527750bc4bb67398e150ced982d98f52b2b46775429c7a5,P([O])([O])OC[C@H]1O[C@@H]([N@@]2[CH][CH][C](N)N[C]2[O])C[C@@H]1O,None,-,Compound_None,N[C]1[CH][CH]N([C@H]2C[C@H](O)[C@@H](COP([O])[O])O2)[C]([O])N1,None,-,Compound_None,N[C]1[CH][CH]N(C2CC(O)C(COP([O])[O])O2)[C]([O])N1,None,-,Compound_None
uni_aminont03.lib_NPRO_sybyl.mol2,NPRO,54d7940e569cd960d980cbf9ab6c0db5dd725d1d29d41d92d86cf23d0be22ede,[NH2+]1[C][C][C][C@H]1[C][O],6950545,-,[(2S)-pyrrolidin-1-ium-2-yl]methanol,[O][C][C@@H]1[C][C][C][NH2+]1,6950545,-,[(2S)-pyrrolidin-1-ium-2-yl]methanol,[O][C]C1[C][C][C][NH2+]1,78428236,-,pyrrolidin-1-ium-2-ylmethanol
all_modrna08.lib_MRI_sybyl.mol2,MRI,22e0a61e1cb984db171b45358709fc29493930d37fb2ccf33f139c5d27968a31,[P](=O)([O])OC[C@H]1O[C@H]([C@H](OC)[C@@H]1[O])N1C=NC2=C1N=CNC2=O,None,-,Compound_None,CO[C@@H]1[C@H]([O])[C@@H](CO[P]([O])=O)O[C@H]1n1cnc2c(=O)[nH]cnc21,None,-,Compound_None,COC1C([O])C(CO[P]([O])=O)OC1n1cnc2c(=O)[nH]cnc21,None,-,Compound_None
all_modrna08.lib_13P_sybyl.mol2,13P,2914224ff429cc3092afb1fea66ebeec6bff4d49132d529bba91dae98c09abb4,P([O])([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])[C]1[C]([O])N([C]([O])N([CH]1)C)CCC[C@H](N)[C]([O-])[O-],None,-,Compound_None,CN1[CH][C]([C@@H]2O[C@H](COP([O])[O])[C@@H]([O])[C@H]2O)[C]([O])N(CCC[C@H](N)[C]([O-])[O-])[C]1[O],None,-,Compound_None,CN1[CH][C](C2OC(COP([O])[O])C([O])C2O)[C]([O])N(CCCC(N)[C]([O-])[O-])[C]1[O],None,-,Compound_None
nucleic10.lib_C5_sybyl.mol2,C5,1a35b2505ed0a43ebff7213939a8f9a4f45b36b3a6e23fb750f01d1b792b8a19,OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)[C@@H]([C@@H]1[O])O,6175,CHEBI:17562,cytidine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H]([O])[C@H]2O)c(=O)n1,6175,CHEBI:17562,cytidine,Nc1ccn(C2OC(CO)C([O])C2O)c(=O)n1,596,-,688007-26-3
amberdyes.lib_C75_sybyl.mol2,C75,9fa9cd16875a1edf7dec94a261edfe64f8b0c55a86e3c0194b1cc7af29157a5a,c12c(c3c(cc2)N([C](C3(C)C)[CH][CH][C]2[CH][C]([CH][CH][C]3N(c4ccc5c(c4C3(C)C)cccc5)CCCCC[C][O])CCC2)C)cccc1,None,-,Compound_None,CN1[C]([CH][CH][C]2[CH][C]([CH][CH][C]3N(CCCCC[C][O])c4ccc5ccccc5c4C3(C)C)CCC2)C(C)(C)c2c1ccc1ccccc21,None,-,Compound_None,CN1[C]([CH][CH][C]2[CH][C]([CH][CH][C]3N(CCCCC[C][O])c4ccc5ccccc5c4C3(C)C)CCC2)C(C)(C)c2c1ccc1ccccc21,None,-,Compound_None
parmBSC1.lib_DA5_sybyl.mol2,DA5,7a12d3957bd231c3fc9544af508cc114e56294940bac6dd4fc3420f252e840fd,OC[C@H]1O[C@@H](N2C=Nc3c(N)ncnc23)C[C@@H]1[O],13730,CHEBI:17256,2'-deoxyadenosine,Nc1ncnc2c1ncn2[C@H]1C[C@H]([O])[C@@H](CO)O1,13730,CHEBI:17256,2'-deoxyadenosine,Nc1ncnc2c1ncn2C1CC([O])C(CO)O1,636,-,RefChem:1072483
amino15ipq_10.0.lib_GLH_sybyl.mol2,GLH,bd07c63400b2727251e74eb3f4ae1b9707245c5baa90a4a148fe04aacb148134,[NH][C@@H](CC[C]([O])O)[C][O],None,-,Compound_None,[NH][C@H]([C][O])CC[C]([O])O,None,-,Compound_None,[NH]C([C][O])CC[C]([O])O,89060581,-,SCHEMBL13330727
aminoct19ipq_0.9_vac.lib_CTYR_sybyl.mol2,CTYR,150a7e27732ed78b201f82418faf55e0a20ca1e2e75a5cda6e201506effba9f8,[NH][C@@H](Cc1ccc(O)cc1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1ccc(O)cc1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1ccc(O)cc1)[C]([O-])[O-],None,-,Compound_None
ff-nucleic-OL21.lib_DC_sybyl.mol2,DC,17a8d823779d84bcd0f2a1fd63382fa26e049101cb5f01a82ebcc198fac77818,[P](=O)([O])OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)C[C@@H]1[O],42626896,-,DC DNA 5'OH 3'OH,Nc1ccn([C@H]2C[C@H]([O])[C@@H](CO[P]([O])=O)O2)c(=O)n1,42626896,-,DC DNA 5'OH 3'OH,Nc1ccn(C2CC([O])C(CO[P]([O])=O)O2)c(=O)n1,74828980,-,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
GLYCAM_aminont_06j_12SB.lib_NNLN_sybyl.mol2,NNLN,3e311fb2a1055996b6fbda5682016631f8d634e3db67ed9cec8713849587ef73,[NH3+][C@@H](C[C]([O])[NH])[C][O],None,-,Compound_None,[NH][C]([O])C[C@H]([NH3+])[C][O],None,-,Compound_None,[NH][C]([O])CC([NH3+])[C][O],None,-,Compound_None
aminont19ipq_0.9.lib_NCYX_sybyl.mol2,NCYX,ce8fdab4f52bd3e4ff00fe04edb3f73ae14fa4a18bcfac53325c41c0fe0111f8,[NH3+][C@@H](C[S])[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[S],None,-,Compound_None,[NH3+]C([C][O])C[S],None,-,Compound_None
nab.lib_TYR_sybyl.mol2,TYR,3a18bf3ea247fa34443df58c523cd698eef5449a756c4d814ba60956b50bdfca,[NH][C@@H](Cc1ccc(O)cc1)[C][O],151247,-,5034-68-4,[NH][C@H]([C][O])Cc1ccc(O)cc1,151247,-,5034-68-4,[NH]C([C][O])Cc1ccc(O)cc1,548190,-,4-(2-Amino-3-hydroxypropyl)phenol
